id,title,author,downloads,subjects,birth,death,pyearp
PG5441,Uarda : a Romance of Ancient Egypt — Volume 03,"Ebers, Georg",4,"{'German fiction -- Translations into English', 'Egypt -- History -- To 332 B.C. -- Fiction'}",1837.0,1898.0,1868.0
PG16143,A Man and a Woman,"Waterloo, Stanley",2,{'Fiction'},1846.0,1913.0,1880.0
PG23871,A Little Union Scout,"Harris, Joel Chandler",42,"{'African Americans -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'United States -- History -- Civil War, 1861-1865 -- Juvenile fiction'}",1848.0,1908.0,1878.0
PG58322,The Three Brothers; vol. 3/3,"Oliphant, Mrs. (Margaret)",2,{'Brothers -- Fiction'},1828.0,1897.0,1862.0
PG5247,The Old Wives' Tale,"Bennett, Arnold",124,"{'Sisters -- Fiction', 'Women -- England -- Fiction', 'Domestic fiction'}",1867.0,1931.0,1899.0
PG21472,"Ned Garth; Or, Made Prisoner in Africa: A Tale of the Slave Trade","Kingston, William Henry Giles",27,"{'Slave trade -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Slavery -- Juvenile fiction', 'Seafaring life -- Juvenile fiction', 'Sailors -- Juvenile fiction', 'Christian life -- Juvenile fiction'}",1814.0,1880.0,1847.0
PG29570,Rope,"Hall, Holworthy",9,{'Fiction'},1887.0,1936.0,1912.0
PG25778,Polly's Business Venture,"Roy, Lillian Elizabeth",8,"{'New York (N.Y.) -- Juvenile fiction', 'Girls -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction'}",1868.0,1932.0,1900.0
PG42357,The Adventure of Princess Sylvia,"Williamson, A. M. (Alice Muriel)",64,"{'Mate selection -- Fiction', 'Kings and rulers -- Fiction', 'Princesses -- Fiction'}",1869.0,1933.0,1901.0
PG21636,"Bluff Crag; or, A Good Word Costs Nothing","Cupples, George, Mrs.",5,"{'Brothers -- Juvenile fiction', 'Children and death -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Seashore -- Juvenile fiction', 'Truthfulness and falsehood -- Juvenile fiction', 'Uncles -- Juvenile fiction'}",1839.0,1898.0,1868.0
PG17598,Beth Norvell: A Romance of the West,"Parrish, Randall",36,"{'Women pioneers -- Fiction', 'Western stories'}",1858.0,1923.0,1890.0
PG48690,The Revolt of Man,"Besant, Walter",15,"{'Utopias -- Fiction', 'Women -- Legal status, laws, etc. -- Fiction'}",1836.0,1901.0,1868.0
PG30810,The Wolf Patrol: A Tale of Baden-Powell's Boy Scouts,"Finnemore, John",22,"{'Boy Scouts -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction'}",1863.0,1915.0,1889.0
PG21298,The Black Tor: A Tale of the Reign of James the First,"Fenn, George Manville",9,"{'Great Britain -- History -- James I, 1603-1625 -- Juvenile fiction'}",1831.0,1909.0,1870.0
PG22063,The Trail of '98: A Northland Romance,"Service, Robert W. (Robert William)",32,{'Klondike River Valley (Yukon) -- Gold discoveries -- Fiction'},1874.0,1958.0,1916.0
PG18510,"The Chequers: Being the Natural History of a Public-House, Set Forth in; a Loafer's Diary","Runciman, James",7,{'England -- Social conditions -- 19th century -- Fiction'},1852.0,1891.0,1872.0
PG54725,A Butterfly Chase,"Stahl, P.-J.",5,"{'Butterflies -- Collection and Preservation -- Juvenile fiction', 'Donkeys -- Juvenile fiction', 'Cousins -- Juvenile fiction', 'Country life -- Juvenile fiction', 'Animal welfare -- Juvenile fiction'}",1814.0,1886.0,1850.0
PG58680,The Land of Content,"Delano, Edith Barnard",6,"{'Friendship -- Fiction', 'Young women -- Conduct of life -- Fiction', 'Southern States -- Fiction', 'Physicians -- Fiction', 'Love stories', 'Mountain life -- Fiction'}",1874.0,1946.0,1910.0
PG5991,The Solitary Summer,"Von Arnim, Elizabeth",57,"{'Germany -- Fiction', 'Gardening -- Fiction', 'Autobiographical fiction', 'Pastoral fiction', 'Women gardeners -- Fiction'}",1866.0,1941.0,1904.0
PG5340,Further Chronicles of Avonlea,"Montgomery, L. M. (Lucy Maud)",200,"{'City and town life -- Fiction', 'Shirley, Anne (Fictitious character) -- Fiction', 'Prince Edward Island -- Fiction', 'Orphans -- Fiction', 'Country life -- Fiction', 'Islands -- Fiction'}",1874.0,1942.0,1908.0
PG36108,Trevethlan: A Cornish Story. Volume 3 (of 3),"Watson, William Davy",17,{'Cornwall (England : County) -- Fiction'},1811.0,1888.0,1850.0
PG12493,How John Became a Man: Life Story of a Motherless Boy,"Byrum, Isabel C. (Isabel Coston)",6,"{'Motherless families -- Juvenile fiction', 'Frontier and pioneer life -- West (U.S.) -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",1870.0,1938.0,1904.0
PG14187,The Dangerous Age: Letters and Fragments from a Woman's Diary,"Michaëlis, Karin",18,"{'Women -- Fiction', 'Midlife crisis -- Fiction', 'Epistolary fiction'}",1872.0,1950.0,1911.0
PG37010,Get-Rich-Quick Wallingford: A Cheerful Account of the Rise and Fall of an American Business Buccaneer,"Chester, George Randolph",19,"{'Businessmen -- Fiction', 'New York (N.Y.) -- Fiction', 'Swindlers and swindling -- Fiction'}",1869.0,1924.0,1896.0
PG64510,A Daughter of Witches: A Romance,"Wood, Joanna E. (Joanna Ellen)",14,"{'Canadian fiction', 'New England -- Social life and customs -- Fiction'}",1867.0,1927.0,1897.0
PG43249,Our Little Canadian Cousin,"MacDonald, Elizabeth Roberts",11,"{'National characteristics, Canadian -- Juvenile fiction', 'Play -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Family -- Juvenile fiction', 'Children -- Canada -- Juvenile fiction', 'Parent and child -- Juvenile fiction', 'Outdoor life -- Juvenile fiction', 'Amusements -- Juvenile fiction', 'Canada -- Social life and customs -- Juvenile fiction'}",1864.0,1922.0,1893.0
PG17733,The Black Douglas,"Crockett, S. R. (Samuel Rutherford)",54,"{'Rais, Gilles de, 1404-1440 -- Fiction', 'France -- History -- 15th century -- Fiction', 'Douglas, William Douglas, Earl of, 1423?-1440 -- Fiction', 'Scotland -- History -- James II, 1437-1460 -- Fiction'}",1860.0,1914.0,1887.0
PG25980,Footprints in the Forest,"Ellis, Edward Sylvester",11,"{'Indians of North America -- Juvenile fiction', 'Frontier and pioneer life -- Juvenile fiction'}",1840.0,1916.0,1878.0
PG25847,Patty's Friends,"Wells, Carolyn",27,"{'Young women -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Detective and mystery stories', 'Treasure troves -- Juvenile fiction', 'London (England) -- Juvenile fiction'}",1862.0,1942.0,1902.0
PG12122,"The Monkey's Paw: The Lady of the Barge and Others, Part 2.","Jacobs, W. W. (William Wymark)",3058,"{'Horror tales', 'Wishes -- Fiction'}",1863.0,1943.0,1903.0
PG44404,"Adrift in the Unknown; or, Queer Adventures in a Queer Realm","Cook, William Wallace",21,{'Science fiction'},1867.0,1933.0,1900.0
PG32556,Dorothy's Tour,"Raymond, Evelyn",9,"{'Chester, Dorothy (Fictitious character) -- Juvenile fiction', 'Musicians -- Juvenile fiction', 'Chicago (Ill.) -- Juvenile fiction', 'Washington (D.C.) -- Juvenile fiction', 'New York (N.Y.) -- Juvenile fiction', 'Violin -- Juvenile fiction', 'First loves -- Juvenile fiction'}",1843.0,1910.0,1876.0
PG39231,Joel: A Boy of Galilee,"Johnston, Annie F. (Annie Fellows)",16,"{'Biographical fiction', 'Brothers and sisters -- Juvenile fiction', 'Children -- Conversion to Christianity -- Juvenile fiction', 'Jesus Christ -- Juvenile fiction', 'Conversion -- Juvenile fiction', 'Martyrs -- Juvenile fiction', 'Preaching -- Juvenile fiction', 'Galilee (Israel) -- Juvenile fiction', 'Christian life -- Juvenile fiction'}",1863.0,1931.0,1897.0
PG16249,Bought and Paid For; From the Play of George Broadhurst,"Hornblow, Arthur",11,{'Marriage -- Fiction'},1865.0,1942.0,1904.0
PG48848,Frank Armstrong at Queens,"Colton, Matthew M.",8,"{'Sports stories', 'Boarding schools -- Juvenile fiction'}",1859.0,1925.0,1892.0
PG15180,The Honorable Percival,"Rice, Alice Caldwell Hegan",21,"{'Voyages and travels -- Fiction', 'Man-woman relationships -- Fiction'}",1870.0,1942.0,1906.0
PG57774,A Sheaf of Bluebells,"Orczy, Emmuska Orczy, Baroness",25,"{'France -- History -- Consulate and First Empire, 1799-1815 -- Fiction'}",1865.0,1947.0,1906.0
PG17279,The Mormon Prophet,"Dougall, L. (Lily)",9,"{'Smith, Joseph, Jr., 1805-1844 -- Fiction', 'Mormons -- Fiction'}",1858.0,1923.0,1890.0
PG39994,Mountain: A Novel,"Wood, Clement",26,{'Southern States -- Fiction'},1888.0,1950.0,1919.0
PG42699,The Gilded Man: A Romance of the Andes,"Smyth, Clifford",16,"{'El Dorado -- Fiction', 'Andes Region -- Fiction', 'Science fiction'}",1866.0,1943.0,1904.0
PG64903,"Opening the West With Lewis and Clark: By Boat, Horse and Foot Up the Great River Missouri, Across the Stony Mountains and on to the Pacific, When in the Years 1804, 1805, 1806, Young Captain Lewis, the Long Knife, and His Friend Captain Clark, the Red Head Chief, Aided by Sacajawea, the Birdwoman, Conducted Their Little Band of Men Tried and True Through the Unknown New United States","Sabin, Edwin L. (Edwin Legrand)",18,{'Lewis and Clark Expedition (1804-1806) -- Fiction'},1870.0,1952.0,1911.0
PG17387,Mr. Bamboo and the Honorable Little God: A Christmas Story,"Little, Frances",12,"{'Christmas stories', 'Japan -- Fiction'}",1863.0,1941.0,1902.0
PG2860,Framley Parsonage,"Trollope, Anthony",170,"{'Clergy -- Fiction', 'Domestic fiction', 'Barsetshire (England: Imaginary place) -- Fiction'}",1815.0,1882.0,1848.0
PG66471,Like Another Helen,"Grier, Sydney C.",710,"{'Kolkata (India) -- History -- Fiction', 'British -- India -- Fiction', 'Epistolary fiction', 'Young women -- Fiction'}",1868.0,1933.0,1900.0
PG48112,The Green Goddess,"Miln, Louise Jordan",23,"{'Triangles (Interpersonal relations) -- Fiction', 'British -- Foreign countries -- Fiction', 'Imaginary places -- Asia, Central -- Fiction', 'Aircraft accidents -- Fiction'}",1864.0,1933.0,1898.0
PG26620,Minnie's Pet Horse,"Leslie, Madeline",13,"{'Shetland pony -- Juvenile fiction', 'Horses -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Pets -- Social aspects -- Juvenile fiction', 'Children and animals -- Juvenile fiction', 'Natural history -- Juvenile fiction'}",1815.0,1893.0,1854.0
PG61235,Peter and Alexis: The Romance of Peter the Great,"Merezhkovsky, Dmitry Sergeyevich",19,"{'Alexis, Czarevitch, son of Peter I, Emperor of Russia, 1690-1718 -- Fiction', 'Peter I, Emperor of Russia, 1672-1725 -- Fiction'}",1865.0,1941.0,1903.0
PG42800,"Buck Peters, Ranchman: Being the Story of What Happened When Buck Peters, Hopalong Cassidy, and Their Bar-20 Associates Went to Montana","Mulford, Clarence Edward",52,"{'Ranch life -- Fiction', 'Cassidy, Hopalong (Fictitious character) -- Fiction', 'Montana -- Fiction', 'Western stories'}",1883.0,1956.0,1920.0
PG54098,The Light that Lies,"McCutcheon, George Barr",3,"{'Trials -- Fiction', 'Jury -- Fiction'}",1866.0,1928.0,1897.0
PG24252,"Four Young Explorers; Or, Sight-Seeing in the Tropics","Optic, Oliver",34,"{'Voyages and travels -- Juvenile fiction', 'Adventure stories'}",1822.0,1897.0,1860.0
PG34681,The Frontier Angel: A Romance of Kentucky Rangers' Life,"Ellis, Edward Sylvester",24,{'Kentucky -- Fiction'},1840.0,1916.0,1878.0
PG434,The Circular Staircase,"Rinehart, Mary Roberts",265,"{'Country homes -- Fiction', 'Mystery fiction', 'Murder -- Investigation -- Fiction', 'Middle-aged women -- Fiction'}",1876.0,1958.0,1917.0
PG11426,The Call of the North,"White, Stewart Edward",20,"{'Fur traders -- Fiction', 'Judicial error -- Fiction', 'Wilderness areas -- Northwest, Canadian -- Fiction', 'Trading posts -- Fiction', 'Murder -- Fiction'}",1873.0,1946.0,1910.0
PG48604,The Daughters of the Little Grey House,"Taggart, Marion Ames",22,{'Families -- Juvenile fiction'},1866.0,1945.0,1906.0
PG2814,Dubliners,"Joyce, James",9921,"{'Dublin (Ireland) -- Fiction', 'Short stories'}",1882.0,1941.0,1912.0
PG33615,"Three Young Ranchmen; or, Daring Adventures in the Great West","Stratemeyer, Edward",22,"{'Brothers -- Juvenile fiction', 'Horses -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Idaho -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Miners -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Ranchers -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Theft -- Juvenile fiction', 'Uncles -- Juvenile fiction'}",1862.0,1930.0,1896.0
PG6298,"Carnac's Folly, Volume 3.","Parker, Gilbert",4,{'Fiction'},1862.0,1932.0,1897.0
PG42498,Miracle Gold: A Novel (Vol. 1 of 3),"Dowling, Richard",5,{'Fiction'},1846.0,1898.0,1872.0
PG1601,The Breaking Point,"Rinehart, Mary Roberts",79,"{'Detective and mystery stories', 'Man-woman relationships -- Fiction', 'Murder -- Fiction'}",1876.0,1958.0,1917.0
PG65830,Two Christmas Stories: Sam Franklin's Savings-Bank; A Miserable Christmas and a Happy New Year,"Stretton, Hesba",14,"{'Christmas stories', 'English fiction'}",1832.0,1911.0,1872.0
PG17731,"The Nigger Of The ""Narcissus"": A Tale Of The Forecastle","Conrad, Joseph",454,"{'Tuberculosis -- Patients -- Fiction', 'London (England) -- Fiction', 'Sea stories', 'Terminally ill -- Fiction', 'Psychological fiction', 'West Indians -- England -- Fiction', 'Blacks -- Fiction', 'Ocean travel -- Fiction'}",1857.0,1924.0,1890.0
PG12317,Two Little Knights of Kentucky,"Johnston, Annie F. (Annie Fellows)",17,"{'Kentucky -- Juvenile fiction', 'Generosity -- Juvenile fiction', 'Knights and knighthood -- Juvenile fiction'}",1863.0,1931.0,1897.0
PG3746,The Judgment House,"Parker, Gilbert",29,"{'South African War, 1899-1902 -- Fiction', 'Married people -- Fiction', 'Man-woman relationships -- Fiction', 'Triangles (Interpersonal relations) -- Fiction'}",1862.0,1932.0,1897.0
PG10676,The Reign of Greed,"Rizal, José",2514,"{'Philippines -- History -- Fiction', 'Nationalists -- Philippines -- Fiction', 'Philippine fiction (Spanish) -- Translations into English'}",1861.0,1896.0,1878.0
PG41866,"Dick Merriwell's Trap; Or, The Chap Who Bungled","Standish, Burt L.",62,"{'Mystery fiction', 'Boys -- Juvenile fiction', 'Schools -- Juvenile fiction', 'Football -- Juvenile fiction'}",1866.0,1945.0,1906.0
PG51644,The Vicissitudes of Evangeline,"Glyn, Elinor",21,"{'Diary fiction', 'Love stories', 'English fiction -- 20th century', 'Young women -- Fiction'}",1864.0,1943.0,1904.0
PG22752,The Pirate of Panama: A Tale of the Fight for Buried Treasure,"Raine, William MacLeod",29,"{'Treasure troves -- Fiction', 'Pirates -- Fiction', 'Panama -- Fiction'}",1871.0,1954.0,1912.0
PG39782,Brownies and Bogles,"Guiney, Louise Imogen",92,"{'Fairies -- Juvenile fiction', 'Puck (Legendary character) -- Juvenile fiction', 'Mermaids -- Juvenile fiction', 'Mermen -- Juvenile fiction', 'Kobolds -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Fantasy literature', 'Conduct of life -- Juvenile fiction', 'Pixies -- Juvenile fiction', 'Goblins -- Juvenile fiction', 'Trolls -- Juvenile fiction', ""Will-o'-the-wisp -- Juvenile fiction"", 'Changelings -- Juvenile fiction', 'Elves -- Juvenile fiction', 'Dwarfs -- Juvenile fiction'}",1861.0,1920.0,1890.0
PG50318,After the Pardon,"Serao, Matilde",11,"{'Italian fiction -- Translations into English', 'Man-woman relationships -- Fiction', 'Adultery -- Fiction', 'Rome (Italy) -- Social life and customs -- Fiction', 'Marriage -- Fiction'}",1856.0,1927.0,1892.0
PG288,The Certain Hour (Dizain des Poëtes),"Cabell, James Branch",72,"{'Short stories', 'Fantasy fiction'}",1879.0,1958.0,1918.0
PG24758,The Eyes of the Woods: A Story of the Ancient Wilderness,"Altsheler, Joseph A. (Joseph Alexander)",40,{'Frontier and pioneer life -- Fiction'},1862.0,1919.0,1890.0
PG49913,Nine Unlikely Tales,"Nesbit, E. (Edith)",123,"{""Children's stories"", 'Fairy tales', 'Fantasy fiction', 'Wit and humor, Juvenile'}",1858.0,1924.0,1891.0
PG39427,Annouchka: A Tale,"Turgenev, Ivan Sergeevich",36,{'Russian fiction -- Translations into English'},1818.0,1883.0,1850.0
PG33453,A Traitor's Wooing,"Hill, Headon",39,{'English fiction'},1857.0,1927.0,1892.0
PG24006,Shadows of Shasta,"Miller, Joaquin",17,"{'Indians of North America -- California -- Fiction', 'Indians of North America -- Government relations -- Fiction'}",1837.0,1913.0,1875.0
PG25818,The First Mate: The Story of a Strange Cruise,"Collingwood, Harry",10,"{'Shipwrecks -- Juvenile fiction', 'Sea stories'}",1851.0,1922.0,1886.0
PG55763,The Boy Fortune Hunters in the South Seas,"Baum, L. Frank (Lyman Frank)",13,"{'Treasure troves -- Juvenile fiction', 'Oceania -- Juvenile fiction'}",1856.0,1919.0,1888.0
PG31496,Ditte: Girl Alive!,"Andersen Nexø, Martin",18,"{'Danish fiction -- Translations into English', 'Denmark -- Fiction'}",1869.0,1954.0,1912.0
PG40882,"Felix Holt, the Radical","Eliot, George",165,"{'Elections -- Fiction', 'Legal stories', 'Triangles (Interpersonal relations) -- Fiction', 'Radicals -- Fiction', 'Fathers and daughters -- Fiction', 'Political fiction', 'England -- Fiction', 'Love stories', 'Domestic fiction'}",1819.0,1880.0,1850.0
PG58954,The Enchanted Burro: And Other Stories as I Have Known Them from Maine to Chile and California,"Lummis, Charles Fletcher",12,"{'Short stories, American', 'South America -- Social life and customs -- Fiction', 'New Mexico -- Social life and customs -- Fiction'}",1859.0,1928.0,1894.0
PG64458,A Silent Singer,"Morris, Clara",8,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Short stories, American'}",1848.0,1925.0,1886.0
PG6177,Pierre and His People: Tales of the Far North. Volume 4.,"Parker, Gilbert",3,"{'Canada, Northern -- Fiction', 'Short stories, Canadian'}",1862.0,1932.0,1897.0
PG27001,Jewish Children,Sholem Aleichem,49,"{'Jews -- Fiction', 'Jewish fiction'}",1859.0,1916.0,1888.0
PG28193,Mr. Rabbit's Wedding: Hollow Tree Stories,"Paine, Albert Bigelow",16,{'Animals -- Juvenile fiction'},1861.0,1937.0,1899.0
PG21478,"Snow Shoes and Canoes: Or, The Early Days of a Fur-Trader in the Hudson Bay Territory","Kingston, William Henry Giles",15,"{'Canada -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Survival skills -- Juvenile fiction', 'Indians of North America -- Canada -- Juvenile fiction', 'Northwest, Canadian -- Juvenile fiction', 'Fur traders -- Juvenile fiction'}",1814.0,1880.0,1847.0
PG23540,The Twin Cousins,"May, Sophie",23,"{'Twins -- Juvenile fiction', 'Cousins -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Aunts -- Juvenile fiction', 'Christmas -- Juvenile fiction'}",1833.0,1906.0,1870.0
PG63250,Across the Chasm,"Magruder, Julia",8,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Man-woman relationships -- Fiction'}",1854.0,1907.0,1880.0
PG47211,The Idol of the Blind: A Novel,"Gallon, Tom",7,{'Fiction'},1866.0,1914.0,1890.0
PG2438,Daphne: An Autumn Pastoral,"Sherwood, Margaret Pollock",21,{'Italy -- Fiction'},1864.0,1955.0,1910.0
PG707,Raffles: Further Adventures of the Amateur Cracksman,"Hornung, E. W. (Ernest William)",122,"{'Criminals -- England -- Fiction', 'Raffles (Fictitious character) -- Fiction', 'Mystery fiction'}",1866.0,1921.0,1894.0
PG883,Our Mutual Friend,"Dickens, Charles",1488,"{'Social classes -- Fiction', 'London (England) -- Fiction', 'Satire', 'Poor families -- Fiction', 'Love stories', 'Deception -- Fiction', 'Inheritance and succession -- Fiction'}",1812.0,1870.0,1841.0
PG58115,Like Another Helen,"Horton, George",18,"{'Crete (Greece) -- History -- Insurrection, 1866-1868 -- Fiction'}",1860.0,1942.0,1901.0
PG51792,A Debt of Honor: The Story of Gerald Lane's Success in the Far West,"Alger, Horatio, Jr.",16,"{'West (U.S.) -- History -- 19th century -- Juvenile fiction', 'Boys -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Bildungsromans', 'Youth -- Conduct of life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Western stories', 'Fathers and sons -- Juvenile fiction', 'Success -- Juvenile fiction', 'Honor -- Juvenile fiction', 'Diligence -- Juvenile fiction', 'Youth and death -- Juvenile fiction', 'Adventure stories', 'Colorado -- History -- 19th century -- Juvenile fiction'}",1832.0,1899.0,1866.0
PG36079,Love and hatred,"Lowndes, Marie Belloc",15,"{'Detective and mystery stories', 'Man-woman relationships -- Fiction', 'Murder -- Fiction'}",1868.0,1947.0,1908.0
PG65841,The Lost Dryad,"Stockton, Frank Richard",29,"{'Dryads -- Fiction', 'Fairy tales -- United States', 'Villages -- Fiction'}",1834.0,1902.0,1868.0
PG3408,"The Shame of Motley: being the memoir of certain transactions in the life of Lazzaro Biancomonte, of Biancomonte, sometime fool of the court of Pesaro","Sabatini, Rafael",30,"{'Historical fiction', 'Borgia, Cesare, 1476?-1507 -- Fiction', 'Italy -- History -- 1492-1559 -- Fiction'}",1875.0,1950.0,1912.0
PG5371,Richard Carvel — Volume 07,"Churchill, Winston",5,"{'Maryland -- History -- Fiction', 'United States -- History -- Revolution, 1775-1783 -- Fiction'}",1871.0,1947.0,1909.0
PG9442,Helbeck of Bannisdale — Volume II,"Ward, Humphry, Mrs.",4,{'Religious fiction'},1851.0,1920.0,1886.0
PG29361,A Day with Felix Mendelssohn Bartholdy,"Sampson, George",23,"{'Mendelssohn-Bartholdy, Felix, 1809-1847 -- Fiction', 'Musical fiction'}",1873.0,1950.0,1912.0
PG4761,The Cossacks: A Tale of 1852,"Tolstoy, Leo, graf",246,"{'Russia -- History -- Nicholas I, 1825-1855 -- Fiction', 'Caucasus -- Fiction'}",1828.0,1910.0,1869.0
PG17371,Raggedy Andy Stories: Introducing the Little Rag Brother of Raggedy Ann,"Gruelle, Johnny",138,"{'Dolls -- Juvenile fiction', ""Children's stories, American""}",1880.0,1938.0,1909.0
PG1881,The Call of the Canyon,"Grey, Zane",208,"{'World War, 1914-1918 -- Veterans -- Fiction', 'Frontier and pioneer life -- West (U.S.) -- Fiction', 'Western stories', 'Arizona -- Fiction', 'Fiancés -- Fiction'}",1872.0,1939.0,1906.0
PG41542,Rose Clark,"Fern, Fanny",36,{'Fiction'},1811.0,1872.0,1842.0
PG10565,"Watch-Dogs: Ship's Company, Part 5.","Jacobs, W. W. (William Wymark)",4,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG56579,"The Countess of Lowndes Square, and Other Stories","Benson, E. F. (Edward Frederic)",28,"{'English fiction -- 20th century', 'Short stories, English'}",1867.0,1940.0,1904.0
PG57196,"A Son of Mars, volume 2","Griffiths, Arthur",12,"{'England -- Fiction', 'Soldiers -- Fiction', 'Inheritance and succession -- Fiction'}",1838.0,1908.0,1873.0
PG10165,Across the Zodiac: The Story of a Wrecked Record,"Greg, Percy",58,{'Science fiction'},1836.0,1889.0,1862.0
PG7506,"The Huge Hunter; Or, The Steam Man of the Prairies","Ellis, Edward Sylvester",41,"{'Dime novels', 'Robots -- Fiction'}",1840.0,1916.0,1878.0
PG31188,"""Laramie;"" Or, The Queen of Bedlam. A Story of the Sioux War of 1876","King, Charles",8,"{'Dakota Indians -- Wars, 1876 -- Fiction'}",1844.0,1933.0,1888.0
PG60482,"Steve Brown's Bunyip, and Other Stories","Barry, John Arthur",9,"{'Short stories', 'Sea stories', 'Australia -- Fiction'}",1851.0,1911.0,1881.0
PG3622,The Duke's Children,"Trollope, Anthony",102,"{'Parent and adult child -- Fiction', 'London (England) -- Fiction', 'Nobility -- Fiction', 'Prime ministers -- Family relationships -- Fiction', 'Palliser, Plantagenet (Fictitious character) -- Fiction', 'Political fiction', 'Conflict of generations -- Fiction', 'Domestic fiction', 'Widowers -- Fiction'}",1815.0,1882.0,1848.0
PG34858,The Ordeal of Richard Feverel: A History of a Father and Son,"Meredith, George",6,"{'England -- Fiction', 'Fathers and sons -- Fiction', 'Domestic fiction'}",1828.0,1909.0,1868.0
PG57466,Jacqueline of the Carrier Pigeons,"Seaman, Augusta Huiell",12,"{'Homing pigeons -- Juvenile fiction', 'Leiden (Netherlands) -- Juvenile fiction', ""Netherlands -- History -- Eighty Years' War, 1568-1648 -- Juvenile fiction""}",1879.0,1950.0,1914.0
PG204,The Innocence of Father Brown,"Chesterton, G. K. (Gilbert Keith)",1442,"{'Clergy -- Fiction', 'England -- Fiction', 'Catholics -- Fiction', 'Brown, Father (Fictitious character) -- Fiction', 'Detective and mystery stories, English'}",1874.0,1936.0,1905.0
PG3629,The Titan,"Dreiser, Theodore",112,"{'Capitalists and financiers -- Fiction', 'Chicago (Ill.) -- Fiction', 'Psychological fiction'}",1871.0,1945.0,1908.0
PG1266,Lavender and Old Lace,"Reed, Myrtle",19,"{'Love stories', 'American fiction -- 20th century'}",1874.0,1911.0,1892.0
PG16476,The Rover Boys on Land and Sea: The Crusoes of Seven Islands,"Stratemeyer, Edward",9,"{'Yachts -- Juvenile fiction', 'Brothers -- Juvenile fiction', 'Shipwreck survival -- Juvenile fiction', 'Sailing -- Juvenile fiction'}",1862.0,1930.0,1896.0
PG5481,Cleopatra — Volume 09,"Ebers, Georg",2,"{'Egypt -- History -- 332-30 B.C. -- Fiction', 'Queens -- Egypt -- Fiction', 'Biographical fiction', 'German fiction -- Translations into English', 'Cleopatra, Queen of Egypt, -30 B.C. -- Fiction'}",1837.0,1898.0,1868.0
PG154,The Rise of Silas Lapham,"Howells, William Dean",428,"{'Businessmen -- Fiction', 'Rich people -- Fiction', 'Psychological fiction', 'Boston (Mass.) -- Fiction', 'Domestic fiction', 'Socialites -- Fiction'}",1837.0,1920.0,1878.0
PG62883,The Old Room,"Ewald, Carl",6,{'Danish fiction -- Translations into English'},1856.0,1908.0,1882.0
PG22320,Oldtown Fireside Stories,"Stowe, Harriet Beecher",131,"{'Women -- New England -- Fiction', 'New England -- Social life and customs -- Fiction', 'United States -- Social life and customs -- 19th century -- Fiction'}",1811.0,1896.0,1854.0
PG24642,"""Five-Head"" Creek; and Fish Drugging in the Pacific: 1901","Becke, Louis",8,"{'Pacific Area -- Social life and customs -- Fiction', 'Short stories', 'Sea stories', 'Adventure stories, Australian'}",1855.0,1913.0,1884.0
PG63431,"Trail and Trading Post; or, The Young Hunters of the Ohio","Stratemeyer, Edward",9,{'Frontier and pioneer life -- Juvenile fiction'},1862.0,1930.0,1896.0
PG6997,The Winning of Barbara Worth,"Wright, Harold Bell",16,"{'Western stories', 'Love stories', 'Desert reclamation -- California -- Fiction'}",1872.0,1944.0,1908.0
PG12807,"Dick Prescott's Fourth Year at West Point: Or, Ready to Drop the Gray for Shoulder Straps","Hancock, H. Irving (Harrie Irving)",4,"{'College stories', 'Military cadets -- United States -- Juvenile fiction', 'United States Military Academy -- Juvenile fiction'}",1868.0,1922.0,1895.0
PG4217,A Portrait of the Artist as a Young Man,"Joyce, James",3839,"{'Autobiographical fiction', 'Dublin (Ireland) -- Fiction', 'Bildungsromans', 'Young men -- Fiction', 'Artists -- Fiction'}",1882.0,1941.0,1912.0
